timestamp_ms,sample_index,raw_ecg_mv
3651.799,126481,6.168996
3651.834,126482,6.038816
3651.866,126483,6.115337
3676.898,126484,6.177794
3676.948,126485,5.987538
3676.983,126486,6.072641
3703.066,126487,5.997346
3703.114,126488,5.991793
3737.936,126489,6.049634
3737.990,126490,5.997635
3739.798,126491,6.079204
3768.343,126492,5.945058
3768.415,126493,5.939793
3768.471,126494,6.009823
3768.525,126495,5.926739
3791.901,126496,6.010689
3822.936,126497,5.797137
3823.026,126498,5.743117
3824.896,126499,5.826634
3824.947,126500,5.743622
3831.987,126501,5.689315
3832.034,126502,5.738646
3832.068,126503,5.817763
3857.156,126504,5.830024
3857.220,126505,5.693498
3881.903,126506,5.961646
3881.956,126507,5.901641
3881.990,126508,5.974916
3910.985,126509,6.102139
3911.037,126510,5.979316
3918.859,126511,6.029801
3918.932,126512,5.839400
3918.990,126513,5.641137
3944.949,126514,5.657942
3945.040,126515,5.424845
3945.103,126516,5.464944
3945.163,126517,5.403785
3972.034,126518,5.370321
4000.862,126519,5.356618
4000.919,126520,5.332962
4000.954,126521,5.374360
4000.987,126522,5.191171
4026.915,126523,5.147393
4052.341,126524,5.057529
4052.393,126525,3.329351
4052.429,126526,5.124458
4052.463,126527,7.059842
4076.926,126528,10.639527
4076.979,126529,9.655211
4077.014,126530,3.747223
4101.941,126531,5.249589
4101.992,126532,5.442514
4121.964,126533,5.460040
4122.018,126534,5.400323
4122.053,126535,5.293006
4127.952,126536,5.271370
4128.004,126537,5.271153
4129.799,126538,5.452828
4129.833,126539,5.519180
4154.982,126540,5.433716
4155.033,126541,5.388640
4155.067,126542,5.396573
4180.972,126543,5.499563
4181.036,126544,5.659240
4205.901,126545,5.439702
4205.954,126546,5.625920
4205.989,126547,5.690613
4234.904,126548,5.776726
4234.955,126549,5.674313
4239.829,126550,5.894933
4239.874,126551,6.076319
4239.909,126552,5.940803
4268.314,126553,6.218110
4268.385,126554,6.398487
4268.443,126555,6.337544
4268.498,126556,6.452650
4268.566,126557,6.293045
4293.372,126558,6.317927
4293.432,126559,6.051293
4293.467,126560,5.913541
4293.502,126561,5.854329
4319.451,126562,5.299281
4320.786,126563,5.199104
4320.822,126564,5.221173
4344.943,126565,4.872393
4345.000,126566,4.886817
4345.035,126567,2.754181
4352.909,126568,3.319542
4352.959,126569,4.786929
4352.993,126570,3.533094
4353.026,126571,4.686824
4378.943,126572,3.767201
4379.048,126573,4.078334
4379.114,126574,4.118938
4404.899,126575,3.272591
4430.202,126576,3.742175
4430.273,126577,3.980825
4430.317,126578,3.185324
4430.350,126579,4.034845
4450.950,126580,2.954679
4450.998,126581,4.402881
4455.816,126582,4.918118
4481.797,126583,4.711129
4481.848,126584,3.513982
4505.897,126585,3.390798
4505.946,126586,3.675895
4505.981,126587,3.153085
4506.014,126588,2.899289
4506.047,126589,3.362671
4535.892,126590,3.169096
4535.941,126591,4.751301
4545.000,126592,4.851117
4545.055,126593,4.264768
4545.089,126594,5.172780
4572.041,126595,5.170472
4572.094,126596,5.091787
4595.916,126597,4.759378
4595.968,126598,2.782669
4596.002,126599,2.625732
4621.895,126600,2.344746
4621.946,126601,2.329601
4636.901,126602,2.298084
4636.947,126603,2.167183
4636.980,126604,2.341501
4642.837,126605,2.267360
4642.875,126606,2.226323
4644.806,126607,2.274067
4644.843,126608,2.176198
4669.893,126609,2.094340
4695.060,126610,1.497245
4695.113,126611,1.906607
4695.147,126612,5.397511
4695.180,126613,8.841607
4728.310,126614,9.872946
4728.360,126615,5.123016
4728.395,126616,2.327942
4759.107,126617,4.599917
4759.158,126618,3.725875
4759.979,126619,4.739112
4760.023,126620,3.826702
4784.920,126621,3.425345
4816.455,126622,3.669621
4817.446,126623,3.940293
4819.897,126624,3.900410
4820.608,126625,3.984432
4821.803,126626,4.734713
4821.849,126627,4.761831
4821.890,126628,4.663817
4847.191,126629,4.882562
4847.285,126630,4.766735
4872.894,126631,4.963483
4872.942,126632,5.026084
4901.898,126633,5.030123
4901.953,126634,5.104841
4901.988,126635,5.286948
4910.822,126636,5.513194
4935.875,126637,5.648782
4935.925,126638,5.600389
4960.883,126639,5.965757
4960.931,126640,6.032686
4960.965,126641,5.871999
4960.998,126642,5.907771
4961.030,126643,5.855555
4987.907,126644,5.707634
4987.957,126645,5.294377
5018.074,126646,5.261633
5018.123,126647,4.929513
5018.159,126648,3.120631
5042.922,126649,3.358848
5042.977,126650,2.495336
5044.772,126651,2.412541
5044.807,126652,2.452352
5070.850,126653,2.374533
5101.014,126654,2.434610
5101.062,126655,2.130040
5101.094,126656,2.454299
5101.125,126657,3.085652
5111.158,126658,2.182473
5113.183,126659,3.200830
5113.231,126660,2.740045
5139.277,126661,3.235376
5139.530,126662,3.246483
5139.638,126663,3.059472
5163.150,126664,3.430177
5164.531,126665,3.492490
5188.739,126666,2.862940
5189.076,126667,3.200830
5189.117,126668,2.930590
5217.999,126669,3.512468
5218.051,126670,2.760672
5241.904,126671,4.194882
5241.954,126672,4.311575
5241.989,126673,3.163110
5242.023,126674,2.717110
5268.579,126675,2.769254
5294.062,126676,2.403670
5294.104,126677,3.183377
5294.135,126678,3.939860
5294.164,126679,4.777409
5319.968,126680,4.660932
5345.106,126681,4.263182
5345.157,126682,4.968892
5345.189,126683,4.789742
5345.221,126684,4.731539
5371.874,126685,3.213956
5395.998,126686,2.314527
5396.048,126687,2.264114
5396.082,126688,1.941370
5396.115,126689,2.045946
5421.932,126690,2.024166
5421.982,126691,1.886485
5422.016,126692,2.033902
5432.926,126693,1.910863
5432.977,126694,1.946995
5457.009,126695,1.931850
5482.017,126696,1.773615
5482.075,126697,1.545350
5482.111,126698,0.975517
5482.145,126699,2.928210
5509.124,126700,6.849463
5509.171,126701,9.871143
5509.202,126702,7.819139
5526.019,126703,1.573622
5526.081,126704,2.415858
5551.023,126705,2.210600
5551.085,126706,2.789304
5551.117,126707,2.950424
5576.954,126708,2.047822
5577.012,126709,2.360036
5601.932,126710,2.372225
5601.971,126711,2.250051
5602.003,126712,2.810796
5634.936,126713,2.699152
5634.987,126714,3.346948
5640.833,126715,3.665654
5640.872,126716,3.739723
5640.905,126717,4.649104
5669.831,126718,4.324557
5669.880,126719,4.478825
5669.915,126720,4.726779
5669.948,126721,4.741781
5695.108,126722,5.020891
5720.902,126723,4.937302
5720.950,126724,5.178405
5720.984,126725,5.373566
5721.018,126726,5.310748
5751.098,126727,5.484706
5751.146,126728,5.610414
5751.178,126729,5.714774
5754.083,126730,5.611495
5754.120,126731,5.548461
5778.968,126732,5.436240
5779.063,126733,5.122078
5779.156,126734,4.522819
5803.309,126735,3.163327
5803.366,126736,2.332990
5828.908,126737,2.314095
5828.958,126738,2.128742
5828.993,126739,2.083089
5859.908,126740,2.109341
5859.956,126741,1.949736
5864.922,126742,2.108692
5864.985,126743,2.051428
5865.024,126744,2.126434
5891.843,126745,1.998418
5891.888,126746,2.038734
5891.922,126747,2.505433
5891.956,126748,2.135810
5918.087,126749,2.474421
5920.266,126750,2.424369
5920.306,126751,2.206778
5945.528,126752,2.549932
5945.636,126753,2.016016
5975.501,126754,2.375614
5975.548,126755,2.453650
5975.582,126756,2.704850
5981.808,126757,2.976676
5981.846,126758,2.183771
6005.965,126759,2.350155
6006.012,126760,2.344530
6006.045,126761,3.552784
6030.900,126762,3.986812
6030.940,126763,2.048687
6055.994,126764,2.291593
6056.042,126765,2.253729
6056.075,126766,2.506082
6079.674,126767,3.394909
6079.755,126768,3.226289
6079.791,126769,3.953203
6079.825,126770,4.454665
6105.029,126771,4.621987
6105.078,126772,4.767095
6105.109,126773,4.615712
6131.623,126774,3.799944
6131.727,126775,2.445644
6131.794,126776,2.068376
6157.048,126777,1.956732
6157.096,126778,1.870547
6157.129,126779,1.836794
6157.160,126780,1.952982
6185.348,126781,1.786164
6185.393,126782,1.846169
6185.574,126783,1.772533
6192.461,126784,1.683535
6192.978,126785,1.817970
6194.016,126786,1.345285
6194.051,126787,1.052976
6194.424,126788,1.236453
6219.144,126789,5.114217
6219.217,126790,9.045711
6243.881,126791,9.111053
6243.931,126792,4.289722
6243.965,126793,1.974907
6272.866,126794,4.483297
6272.912,126795,4.855661
6282.312,126796,4.708749
6282.410,126797,3.698469
6282.484,126798,1.575136
6307.123,126799,1.571819
6307.171,126800,1.870186
6309.198,126801,1.763302
6309.245,126802,2.132997
6359.025,126803,2.765071
6359.100,126804,2.934773
6359.134,126805,4.135382
6359.166,126806,3.706980
6359.198,126807,4.240103
6386.984,126808,4.421128
6412.148,126809,4.533277
6412.194,126810,3.920387
6414.172,126811,4.425816
6414.220,126812,4.807844
6438.899,126813,4.926917
6438.951,126814,4.996731
6438.986,126815,5.257018
6466.336,126816,5.226005
6471.358,126817,5.384457
6488.945,126818,5.493432
6488.997,126819,5.404290
6489.033,126820,5.402992
6512.014,126821,5.204729
6512.062,126822,4.967810
6536.142,126823,4.158822
6536.322,126824,2.598037
6536.439,126825,2.431653
6562.947,126826,2.190767
6563.000,126827,4.072564
6563.036,126828,1.985508
6563.069,126829,1.481739
6588.110,126830,1.883384
6590.163,126831,1.665793
6590.211,126832,1.756306
6610.954,126833,1.795179
6611.036,126834,1.753854
6611.100,126835,1.840400
6635.972,126836,1.794963
6636.022,126837,1.848549
6636.057,126838,1.882447
6636.090,126839,1.837875
6661.880,126840,1.921537
6690.231,126841,1.797487
6690.364,126842,1.787462
6690.405,126843,1.772461
6690.444,126844,2.027916
6702.557,126845,1.819917
6702.690,126846,1.751041
6703.058,126847,3.426715
6706.894,126848,3.445611
6706.959,126849,2.013708
6733.514,126850,1.615957
6733.577,126851,2.930158
6755.874,126852,3.084498
6755.925,126853,1.633411
6755.961,126854,1.622088
6781.931,126855,1.729621
6781.980,126856,1.644013
6811.885,126857,3.132459
6811.937,126858,4.245872
6811.971,126859,2.894674
6837.168,126860,3.804632
6837.255,126861,4.016381
6837.317,126862,4.362421
6865.319,126863,4.352252
6865.482,126864,3.814224
6890.927,126865,2.189829
6890.976,126866,1.557322
6911.015,126867,1.554293
6911.066,126868,1.601821
6911.100,126869,1.414738
6918.545,126870,1.573261
6918.593,126871,1.589200
6919.865,126872,1.470993
6919.901,126873,1.595186
6919.934,126874,1.477123
6943.921,126875,1.565833
6943.970,126876,1.141613
6969.877,126877,0.717827
6969.925,126878,1.666659
6969.959,126879,5.535840
6994.986,126880,9.277582
6995.035,126881,8.084762
7021.996,126882,2.132132
7022.059,126883,1.680506
7022.094,126884,1.827201
7029.981,126885,3.097480
7030.027,126886,3.543264
7030.061,126887,2.106312
7030.092,126888,2.197979
7054.434,126889,2.163144
7081.008,126890,2.629266
7081.058,126891,1.863407
7081.092,126892,2.565222
7081.125,126893,3.689454
7110.989,126894,2.449323
7118.929,126895,3.776505
7119.016,126896,4.137401
7119.068,126897,3.784655
7119.118,126898,4.479330
7142.936,126899,4.424157
7142.987,126900,4.188680
7143.021,126901,4.446875
7169.072,126902,4.655307
7169.142,126903,4.832221
7195.027,126904,4.775173
7195.078,126905,4.994134
7195.112,126906,5.106067
7212.086,126907,5.210716
7212.132,126908,5.288102
7219.882,126909,5.172780
7219.930,126910,5.204946
7219.965,126911,4.931316
7244.950,126912,4.714879
7245.000,126913,3.670125
7245.034,126914,2.052942
7245.067,126915,2.028493
7270.853,126916,1.853454
7295.971,126917,1.727025
7296.020,126918,1.752483
7296.052,126919,1.629949
7296.084,126920,1.778736
7316.609,126921,1.673655
7320.996,126922,1.737699
7321.043,126923,1.736040
7321.078,126924,1.559197
7321.115,126925,1.735319
7346.896,126926,1.598864
7346.948,126927,1.637305
7346.984,126928,1.684905
7375.247,126929,1.661033
7377.372,126930,1.807440
7398.880,126931,1.705172
7398.935,126932,1.649494
7398.970,126933,1.837010
7417.814,126934,2.076165
7418.165,126935,2.217668
7420.785,126936,1.671707
7420.850,126937,2.566520
7420.889,126938,1.694065
7447.049,126939,1.533234
7447.142,126940,1.777870
7447.218,126941,2.791251
7447.289,126942,3.341756
7474.971,126943,1.680722
7498.086,126944,1.613721
7498.173,126945,1.693993
7499.836,126946,1.826624
7499.880,126947,1.917209
7522.596,126948,2.151244
7548.050,126949,3.141546
7548.101,126950,4.324413
7548.136,126951,3.397578
7548.186,126952,4.367974
7572.936,126953,4.217168
7599.124,126954,3.844371
7599.173,126955,2.842241
